Tax Liens,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Current Loan Amount,Credit Score,Annual Income,Number of Open Accounts,Years of Credit History,Current Credit Balance,Monthly Debt,Term_Long Term,Term_Short Term,Purpose_debt consolidation,Purpose_other,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Predicted_Class
0.0,355762.0,1.0,1.0,268752.0,716.0,1194568.0,12.0,15.7,136116.0,12045.0,0,1,1,0,1,0,0,0
0.0,785202.0,0.0,0.0,109802.0,720.0,1164339.0,10.0,13.5,560823.0,8005.0,0,1,0,1,1,0,0,0
0.0,613602.0,0.0,0.0,309606.0,670.0,531012.0,8.0,14.4,175408.0,4646.0,0,1,0,1,0,0,1,0
0.0,335412.0,0.0,0.0,310684.0,693.0,747916.0,10.0,16.5,106590.0,4251.0,1,0,1,0,1,0,0,0
0.0,1440516.0,0.0,0.0,736626.0,7090.0,1432011.0,19.0,17.0,701670.0,33294.0,0,1,1,0,0,0,1,1
0.0,649022.0,0.0,0.0,240592.0,7240.0,1643405.0,19.0,30.5,220837.0,38346.0,0,1,1,0,1,0,0,1
0.0,403282.0,1.0,1.0,309606.0,731.0,1023891.0,12.0,19.8,215232.0,25341.0,1,0,1,0,1,0,0,0
0.0,319374.0,2.0,0.0,107448.0,731.0,955317.2903060729,11.0,17.5,54055.0,6539.0,0,1,1,0,1,0,0,0
0.0,452430.0,0.0,0.0,262372.0,746.0,1756037.0,10.0,26.5,287584.0,14780.0,0,1,0,1,1,0,0,0
0.0,309210.0,1.0,1.0,309606.0,7280.0,1131165.0,13.0,28.6,73967.0,17345.0,0,1,1,0,0,0,1,1
0.0,1403380.0,0.0,0.0,781946.0,7220.0,2315340.0,12.0,25.6,672657.0,18079.0,0,1,1,0,1,0,0,1
0.0,489038.0,0.0,0.0,80014.0,731.0,1247514.0303939448,15.0,17.0,208449.0,17680.0,0,1,1,0,0,0,1,0
0.0,153340.0,0.0,0.0,309606.0,727.0,758632.0,7.0,29.8,208449.0,4988.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,86328.0,737.0,782914.0,10.0,20.5,208449.0,16009.0,0,1,0,1,1,0,0,0
0.0,1292742.0,0.0,0.0,548240.0,733.0,1515136.0,19.0,12.2,208449.0,37878.0,1,0,1,0,1,0,0,1
0.0,156662.0,2.0,2.0,309606.0,746.0,1835552.0,6.0,12.9,208449.0,25239.0,0,1,1,0,0,1,0,0
0.0,873554.0,0.0,0.0,668778.0,723.0,1655736.0,10.0,15.5,592990.0,24146.0,0,1,1,0,1,0,0,0
0.0,717838.0,0.0,0.0,262020.0,746.0,924027.0,13.0,10.9,298813.0,18788.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,291170.0,750.0,1354073.0,12.0,28.2,208449.0,15267.0,0,1,1,0,1,0,0,0
0.0,567886.0,0.0,0.0,275176.0,731.0,1128302.7322736406,13.0,16.2,337915.0,10336.0,0,1,0,1,0,0,1,0
0.0,284350.0,1.0,1.0,622226.0,730.0,2203221.0,18.0,18.9,168226.0,16009.0,0,1,1,0,1,0,0,0
0.0,995654.0,0.0,0.0,309606.0,748.0,1327644.0,9.0,26.0,661238.0,17370.0,0,1,1,0,1,0,0,0
0.0,696190.0,0.0,0.0,630190.0,641.0,1299144.0,14.0,16.0,427500.0,28365.0,1,0,1,0,0,0,1,1
0.0,152218.0,0.0,0.0,109406.0,749.0,906984.0,6.0,14.1,208449.0,5933.0,0,1,0,1,1,0,0,0
0.0,372504.0,0.0,0.0,172502.0,733.0,839857.0,14.0,13.9,157643.0,19177.0,0,1,0,1,1,0,0,0
0.0,382316.0,0.0,0.0,309606.0,698.0,1397830.0,12.0,16.9,315324.0,18987.0,0,1,1,0,0,0,1,0
0.0,387728.0,0.0,0.0,440924.0,719.0,2475187.0,7.0,17.0,130587.0,14624.0,0,1,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,133628.0,708.0,788576.0,7.0,17.0,34770.0,13866.0,0,1,1,0,0,0,1,0
0.0,1622478.0,0.0,0.0,309606.0,740.0,2546969.0,10.0,16.6,208449.0,16009.0,0,1,0,1,0,1,0,0
0.0,1614954.0,0.0,0.0,592680.0,746.0,1724934.0,17.0,12.0,132506.0,16009.0,0,1,1,0,1,0,0,0
0.0,352506.0,0.0,0.0,309606.0,698.0,938980.0,9.0,30.9,128174.0,14554.0,0,1,0,1,1,0,0,0
0.0,385572.0,0.0,0.0,217954.0,731.0,1603710.6903244494,15.0,20.0,293379.0,31649.0,0,1,1,0,0,0,1,0
0.0,410850.0,0.0,0.0,242330.0,731.0,1096182.141403422,10.0,17.2,266114.0,9693.0,0,1,1,0,0,0,1,0
0.0,1004476.0,0.0,0.0,259754.0,687.0,1215126.0,12.0,19.6,651491.0,21143.0,1,0,1,0,0,0,1,0
1.0,216018.0,1.0,0.0,309606.0,731.0,2526316.0,11.0,16.0,169765.0,23579.0,0,1,1,0,0,1,0,0
0.0,697356.0,1.0,1.0,309606.0,708.0,2317164.0,16.0,17.0,434245.0,24910.0,0,1,1,0,1,0,0,0
0.0,313698.0,0.0,0.0,309606.0,718.0,746624.0,13.0,12.5,88046.0,14621.0,0,1,0,1,1,0,0,0
0.0,259952.0,0.0,0.0,309606.0,722.0,1214993.0,10.0,10.2,62643.0,5852.0,0,1,1,0,0,0,1,0
0.0,1247136.0,0.0,0.0,615758.0,731.0,1331548.0752524668,12.0,31.5,208449.0,16009.0,0,1,1,0,1,0,0,1
0.0,515262.0,1.0,1.0,389312.0,743.0,1170590.0,11.0,27.1,214491.0,17099.0,0,1,1,0,1,0,0,0
0.0,818092.0,0.0,0.0,180268.0,685.0,778392.0,9.0,16.0,603364.0,14984.0,0,1,0,1,1,0,0,0
0.0,646602.0,0.0,0.0,535436.0,722.0,2076206.0,10.0,13.5,360183.0,19551.0,0,1,1,0,0,0,1,0
0.0,343882.0,1.0,1.0,528440.0,731.0,1204332.3658394997,8.0,15.2,278578.0,15313.0,0,1,1,0,0,0,1,0
0.0,606694.0,0.0,0.0,475332.0,751.0,1170590.0,7.0,18.7,137807.0,22675.0,0,1,1,0,1,0,0,0
0.0,603020.0,0.0,0.0,134354.0,721.0,580146.0,16.0,17.5,67697.0,9089.0,0,1,1,0,1,0,0,0
0.0,443454.0,0.0,0.0,392194.0,719.0,1287136.0,12.0,10.0,223288.0,22525.0,0,1,1,0,0,0,1,0
0.0,279752.0,0.0,0.0,134376.0,731.0,1172819.864690188,12.0,21.5,113563.0,14087.0,0,1,1,0,1,0,0,0
0.0,473132.0,1.0,0.0,179322.0,731.0,1499958.0034082786,10.0,29.4,310536.0,22979.0,0,1,1,0,0,0,1,0
0.0,854832.0,0.0,0.0,387288.0,738.0,929100.0,10.0,17.8,431889.0,14246.0,0,1,1,0,0,0,1,0
0.0,617672.0,0.0,0.0,309606.0,749.0,1970471.0,8.0,18.6,182438.0,26109.0,0,1,1,0,1,0,0,0
0.0,1468302.0,0.0,0.0,645018.0,737.0,2692471.0,10.0,24.0,640376.0,40387.0,1,0,1,0,1,0,0,0
0.0,475618.0,1.0,0.0,326810.0,7290.0,1223030.0,6.0,18.6,40641.00000000003,19976.0,0,1,1,0,0,1,0,1
0.0,772024.0,0.0,0.0,429792.0,728.0,2041512.0,12.0,14.6,310023.0,25859.0,1,0,1,0,0,0,1,0
0.0,611842.0,0.0,0.0,381854.0,731.0,1492305.0307613641,16.0,10.9,378879.0,28568.0,1,0,1,0,0,0,1,1
0.0,906070.0,0.0,0.0,498674.0,732.0,1359526.0,13.0,24.5,561070.0,20620.0,0,1,1,0,1,0,0,0
0.0,689018.0,0.0,0.0,223806.0,746.0,2416097.0,7.0,20.4,177916.0,10550.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,157322.0,691.0,1170590.0,10.0,10.5,208449.0,3959.0,0,1,1,0,0,0,1,0
0.0,284152.0,0.0,0.0,279796.0,731.0,1511983.2980317003,10.0,10.6,214244.0,32419.0,1,0,1,0,1,0,0,1
0.0,816970.0,0.0,0.0,524414.0,690.0,1132248.0,8.0,14.7,675925.0,20569.0,0,1,1,0,0,0,1,0
0.0,445610.0,1.0,0.0,262372.0,722.0,1359526.0,9.0,17.0,192033.0,4079.0,1,0,1,0,1,0,0,0
0.0,1160082.0,0.0,0.0,753214.0,729.0,1170590.0,14.0,24.5,208449.0,16009.0,0,1,1,0,1,0,0,0
0.0,363726.0,0.0,0.0,224664.0,725.0,1067154.0,10.0,9.9,203547.0,6492.0,0,1,1,0,0,1,0,0
0.0,475618.0,0.0,0.0,629002.0,707.0,1649086.0,11.0,28.4,208449.0,20339.0,1,0,1,0,0,1,0,0
0.0,486376.0,1.0,1.0,399410.0,747.0,1092310.0,8.0,20.5,239001.0,4661.0,0,1,1,0,1,0,0,0
0.0,392348.0,0.0,0.0,334400.0,588.0,1060485.0,13.0,16.5,235163.0,14670.0,1,0,1,0,1,0,0,1
0.0,380600.0,0.0,0.0,521774.0,699.0,1840036.0,10.0,15.2,239305.0,22234.0,1,0,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,756998.0,702.0,1587716.0,13.0,25.4,208449.0,23286.0,1,0,1,0,1,0,0,0
0.0,370502.0,1.0,1.0,116292.0,706.0,1170590.0,10.0,30.5,73283.0,9309.0,0,1,1,0,0,0,1,0
0.0,974358.0,0.0,0.0,309606.0,708.0,1865230.0,18.0,19.2,453568.0,32486.0,1,0,1,0,0,0,1,0
0.0,1487772.0,0.0,0.0,526152.0,682.0,1904883.0,10.0,19.1,633460.0,29049.0,0,1,0,1,1,0,0,0
0.0,868032.0,0.0,0.0,755920.0,739.0,2518070.0,7.0,24.1,407075.0,27279.0,0,1,1,0,1,0,0,0
0.0,1235036.0,0.0,0.0,372064.0,734.0,831725.0,9.0,17.5,460769.0,8338.0,1,0,1,0,1,0,0,1
0.0,280940.0,0.0,0.0,265408.0,724.0,993244.0,8.0,17.6,187796.0,16471.0,1,0,1,0,0,1,0,0
0.0,337656.0,0.0,0.0,235312.0,736.0,855646.0,10.0,24.5,237101.0,11765.0,0,1,1,0,1,0,0,0
0.0,476432.0,2.0,0.0,132396.0,731.0,1078629.7140581708,9.0,18.1,194218.0,9737.0,0,1,0,1,1,0,0,0
0.0,470844.0,0.0,0.0,193358.0,731.0,995817.3016965033,11.0,14.3,173242.0,7682.0,0,1,0,1,0,0,1,0
0.0,838816.0,0.0,0.0,309606.0,741.0,934705.0,8.0,20.1,347738.0,13553.0,0,1,0,1,0,0,1,0
0.0,319418.0,1.0,1.0,379852.0,671.0,1025145.0,11.0,18.7,146205.0,7492.0,1,0,0,1,0,1,0,0
0.0,475618.0,0.0,0.0,104544.0,731.0,1239045.1007258757,10.0,24.6,74024.0,16647.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,433136.0,751.0,1292000.0,9.0,17.0,597246.0,17550.0,0,1,1,0,1,0,0,0
0.0,187022.0,1.0,1.0,214962.0,701.0,1076768.0,6.0,12.2,108053.0,17408.0,1,0,0,1,1,0,0,0
0.0,1634182.0,0.0,0.0,399278.0,750.0,1170590.0,13.0,24.6,278027.0,31163.0,0,1,1,0,1,0,0,0
0.0,813890.0,0.0,0.0,322410.0,7220.0,649705.0,13.0,27.9,319827.0,16946.0,0,1,1,0,1,0,0,1
0.0,1272304.0,0.0,0.0,345972.0,731.0,1323356.708959012,11.0,12.9,208449.0,22850.0,0,1,1,0,1,0,0,0
0.0,158554.0,1.0,1.0,178684.0,731.0,964440.0,10.0,16.3,71763.0,16009.0,0,1,0,1,0,0,1,1
0.0,539594.0,0.0,0.0,111540.0,726.0,1170590.0,10.0,19.7,29830.0,5370.0,0,1,0,1,0,0,1,0
1.0,425084.0,1.0,0.0,212696.0,729.0,1435127.0,9.0,14.0,134007.0,22842.0,0,1,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,309606.0,666.0,1170590.0,7.0,19.4,208449.0,16009.0,0,1,0,1,1,0,0,0
0.0,298804.0,0.0,0.0,753060.0,702.0,1579470.0,10.0,17.0,121809.0,33959.0,1,0,0,1,1,0,0,0
0.0,520080.0,0.0,0.0,499796.0,717.0,2110273.0,14.0,20.9,377739.0,16009.0,0,1,1,0,1,0,0,0
0.0,267212.0,0.0,0.0,97768.0,713.0,1170590.0,10.0,17.0,111017.0,11099.0,0,1,1,0,0,0,1,0
0.0,304238.0,0.0,0.0,328262.0,711.0,1162306.0,9.0,21.0,211527.0,23924.0,0,1,1,0,0,0,1,0
0.0,1441088.0,0.0,0.0,756536.0,744.0,2498158.0,13.0,22.1,208449.0,34141.0,0,1,1,0,1,0,0,0
0.0,384098.0,0.0,0.0,309606.0,740.0,904248.0,9.0,21.6,218937.0,15749.0,0,1,0,1,1,0,0,0
0.0,475618.0,0.0,0.0,550990.0,746.0,1237223.0,10.0,24.9,278122.0,21548.0,0,1,1,0,1,0,0,0
0.0,239602.0,0.0,0.0,586476.0,731.0,1155546.2600554945,7.0,13.1,150024.0,16009.0,1,0,1,0,0,1,0,1
0.0,475618.0,0.0,0.0,110022.0,724.0,1140228.0,10.0,14.0,59983.0,11307.0,0,1,1,0,0,0,1,0
0.0,942348.0,0.0,0.0,309606.0,730.0,2286612.0,13.0,17.0,188005.0,25153.0,0,1,1,0,0,0,1,0
0.0,1368884.0,1.0,1.0,322520.0,742.0,779893.0,10.0,10.0,273087.0,6259.0,0,1,1,0,0,0,1,0
0.0,253242.0,0.0,0.0,327668.0,731.0,1184650.2108430774,6.0,17.9,120289.0,16009.0,0,1,1,0,1,0,0,0
0.0,294756.0,0.0,0.0,423346.0,744.0,835145.0,8.0,9.7,168530.0,10648.0,0,1,1,0,0,1,0,0
1.0,590326.0,1.0,0.0,447304.0,731.0,1335042.451642129,17.0,10.0,268166.0,23436.0,0,1,1,0,1,0,0,1
0.0,622732.0,0.0,0.0,309606.0,724.0,868433.0,8.0,27.3,36575.0,4132.0,0,1,1,0,1,0,0,1
0.0,869264.0,1.0,1.0,309166.0,730.0,1058566.0,16.0,25.8,481213.0,29022.0,0,1,1,0,0,0,1,0
0.0,310992.0,0.0,0.0,131384.0,739.0,945630.0,9.0,18.3,157662.0,23483.0,0,1,1,0,0,0,1,0
0.0,489544.0,0.0,0.0,309606.0,749.0,1132134.0,14.0,12.3,282853.0,15567.0,0,1,0,1,1,0,0,0
0.0,1033252.0,0.0,0.0,533170.0,731.0,1517901.052610976,10.0,12.0,431908.0,28540.0,0,1,1,0,0,1,0,0
0.0,475618.0,0.0,0.0,210804.0,713.0,854468.0,17.0,13.1,208449.0,20863.0,0,1,1,0,1,0,0,0
0.0,112662.0,0.0,0.0,142846.0,750.0,654227.0,9.0,17.2,53694.0,16247.0,0,1,1,0,1,0,0,0
0.0,460592.0,0.0,0.0,151250.0,742.0,559797.0,10.0,17.0,116166.0,8024.0,0,1,0,1,0,1,0,0
0.0,391468.0,0.0,0.0,172942.0,708.0,530062.0,6.0,9.9,273505.0,7244.0,0,1,0,1,0,0,1,0
0.0,793452.0,0.0,0.0,608278.0,678.0,1050643.0,11.0,14.8,241205.0,13396.0,1,0,1,0,1,0,0,0
0.0,1327128.0,0.0,0.0,309606.0,688.0,1324357.0,13.0,21.8,550164.0,33330.0,0,1,0,1,0,0,1,0
0.0,155650.0,0.0,0.0,175054.0,721.0,1170590.0,10.0,10.2,208449.0,7165.0,0,1,1,0,0,1,0,0
0.0,565818.0,0.0,0.0,540782.0,726.0,1373092.0,13.0,20.2,286843.0,20482.0,0,1,1,0,1,0,0,0
0.0,285120.0,0.0,0.0,99462.0,739.0,1170590.0,9.0,30.2,104652.0,16009.0,0,1,1,0,0,1,0,0
0.0,709786.0,0.0,0.0,121264.0,679.0,1396462.0,16.0,12.5,389253.0,34562.0,0,1,1,0,1,0,0,0
0.0,230846.0,0.0,0.0,776006.0,688.0,1170590.0,15.0,16.5,71573.0,11633.0,1,0,0,1,1,0,0,0
0.0,1005004.0,0.0,0.0,223300.0,731.0,1309020.4236796591,12.0,28.8,208449.0,16009.0,0,1,1,0,1,0,0,0
0.0,399036.0,0.0,0.0,107844.0,713.0,763724.0,10.0,12.5,120270.00000000001,11902.0,0,1,0,1,0,0,1,0
0.0,404888.0,0.0,0.0,309606.0,746.0,1804639.0,16.0,14.8,202464.0,18498.0,0,1,1,0,1,0,0,0
0.0,589710.0,0.0,0.0,396132.0,731.0,1057801.1402634005,8.0,17.0,99826.0,10777.0,1,0,0,1,1,0,0,0
0.0,917334.0,0.0,0.0,268576.0,731.0,1607780.182545253,13.0,19.5,684513.0,25572.0,0,1,1,0,1,0,0,0
0.0,380072.0,0.0,0.0,683188.0,629.0,1535048.0,12.0,25.8,282625.0,17909.0,1,0,1,0,0,1,0,1
0.0,128480.0,0.0,0.0,117656.0,716.0,677369.0,9.0,18.1,87210.0,14112.0,0,1,1,0,0,0,1,0
0.0,224026.0,1.0,1.0,335478.0,745.0,1158924.0,8.0,13.7,55727.0,11686.0,0,1,1,0,1,0,0,0
0.0,618112.0,0.0,0.0,309606.0,750.0,1362585.0,10.0,15.0,302138.0,18963.0,0,1,0,1,1,0,0,0
0.0,540298.0,0.0,0.0,349844.0,739.0,1529614.0,12.0,15.8,295830.0,25494.0,0,1,1,0,1,0,0,0
0.0,136906.0,0.0,0.0,112178.0,711.0,678110.0,15.0,17.0,51680.0,16009.0,0,1,0,1,0,0,1,0
0.0,252802.0,0.0,0.0,116138.0,723.0,621376.0,10.0,9.8,165699.0,15431.0,0,1,1,0,0,0,1,0
0.0,323378.0,0.0,0.0,305822.0,737.0,2018560.0,12.0,14.4,190741.0,20859.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,162404.0,731.0,824022.9769764349,6.0,9.1,49247.99999999997,3851.0,0,1,0,1,0,0,1,0
0.0,829422.0,0.0,0.0,519838.0,731.0,1461381.7266553375,10.0,12.8,438387.0,25498.0,1,0,1,0,1,0,0,0
0.0,458106.0,0.0,0.0,513942.0,728.0,1543864.0,8.0,12.9,203756.0,5622.0,1,0,0,1,0,0,1,1
0.0,252582.0,0.0,0.0,221474.0,718.0,1052011.0,8.0,17.5,169062.0,22267.0,0,1,1,0,1,0,0,0
0.0,327514.0,0.0,0.0,257378.0,707.0,726617.0,13.0,27.8,141702.0,12413.0,1,0,1,0,0,0,1,1
0.0,1474022.0,0.0,0.0,223080.0,731.0,1224461.8894250782,13.0,15.5,315704.0,15441.0,0,1,1,0,0,0,1,0
0.0,183458.0,0.0,0.0,112618.0,7170.0,572109.0,8.0,10.8,68438.0,8486.0,0,1,1,0,0,0,1,1
0.0,139678.0,0.0,0.0,290048.0,725.0,1071980.0,10.0,20.8,109402.0,10711.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,128744.0,731.0,1039378.1987000889,6.0,10.7,208449.0,10590.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,759770.0,733.0,1170590.0,10.0,23.0,208449.0,16009.0,1,0,1,0,1,0,0,0
0.0,222838.0,1.0,1.0,135806.0,727.0,610318.0,6.0,17.0,111625.0,9816.0,0,1,1,0,0,0,1,0
0.0,626868.0,0.0,0.0,655446.0,6950.0,1509512.0,9.0,16.4,466146.0,18995.0,1,0,1,0,0,0,1,1
0.0,475618.0,0.0,0.0,161172.0,748.0,1206348.0,16.0,13.4,133152.0,10958.0,0,1,1,0,0,0,1,0
0.0,549494.0,0.0,0.0,446644.0,737.0,964345.0,16.0,12.0,281409.0,23385.0,0,1,1,0,0,0,1,0
0.0,646580.0,1.0,1.0,116644.0,687.0,1007456.0,10.0,28.0,281998.0,7690.0,0,1,1,0,1,0,0,0
0.0,858528.0,0.0,0.0,309606.0,736.0,1170590.0,8.0,23.3,326990.0,8971.0,0,1,1,0,1,0,0,0
0.0,330748.0,0.0,0.0,314402.0,7040.0,756884.0,13.0,11.0,236227.0,21571.0,0,1,1,0,1,0,0,1
0.0,161656.0,1.0,1.0,146124.0,723.0,1595145.0,9.0,15.4,208449.0,20870.0,0,1,1,0,1,0,0,0
0.0,267300.0,0.0,0.0,224290.0,736.0,581115.0,8.0,14.0,73188.00000000003,7119.0,0,1,1,0,0,1,0,0
0.0,416174.0,2.0,2.0,110660.0,731.0,1190920.1483007248,11.0,18.7,142690.0,15544.0,0,1,0,1,1,0,0,0
0.0,473418.0,0.0,0.0,154704.0,731.0,1202510.0,8.0,20.4,156598.0,22848.0,0,1,0,1,1,0,0,0
0.0,306944.0,0.0,0.0,410806.0,688.0,1231542.0,8.0,17.0,113183.0,12726.0,1,0,0,1,1,0,0,0
0.0,141350.0,0.0,0.0,309606.0,747.0,1967564.0,10.0,19.9,208449.0,23119.0,0,1,0,1,1,0,0,0
0.0,477752.0,0.0,0.0,376794.0,731.0,1710760.0,14.0,16.6,296666.0,27800.0,0,1,1,0,1,0,0,0
0.0,371954.0,0.0,0.0,309606.0,733.0,1120392.0,9.0,13.3,256348.0,18206.0,0,1,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,612502.0,731.0,1211850.2441738604,16.0,17.0,208449.0,16009.0,0,1,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,664224.0,731.0,1275838.4817979229,10.0,24.9,208449.0,16009.0,0,1,1,0,1,0,0,0
0.0,973830.0,0.0,0.0,112662.0,731.0,1096404.9367921157,11.0,14.7,215308.0,11500.0,0,1,1,0,0,0,1,0
0.0,202202.0,0.0,0.0,369336.0,705.0,1170590.0,9.0,16.5,208449.0,25576.0,0,1,1,0,0,1,0,0
0.0,123772.0,1.0,1.0,134948.0,735.0,621566.0,10.0,12.3,32072.0,8080.0,0,1,0,1,0,0,1,0
0.0,409046.0,0.0,0.0,309606.0,739.0,2195051.0,9.0,16.6,329593.0,25792.0,0,1,1,0,1,0,0,0
0.0,412610.0,0.0,0.0,306064.0,731.0,1045679.3755276791,10.0,18.3,321784.0,5998.0,0,1,0,1,0,1,0,0
0.0,220220.0,0.0,0.0,309606.0,658.0,1170590.0,10.0,17.5,98135.0,16009.0,0,1,0,1,0,0,1,0
0.0,1039522.0,0.0,0.0,756536.0,731.0,1382459.9810497446,14.0,22.0,570988.0,16009.0,1,0,1,0,0,1,0,0
0.0,1541276.0,0.0,0.0,309606.0,741.0,1237109.0,10.0,15.5,593674.0,19794.0,0,1,1,0,1,0,0,0
0.0,475618.0,1.0,0.0,178794.0,721.0,1061625.0,7.0,14.0,68932.0,18932.0,0,1,1,0,0,0,1,0
0.0,603878.0,0.0,0.0,309606.0,750.0,953040.0,12.0,17.0,150195.0,16009.0,0,1,1,0,1,0,0,0
0.0,483802.0,0.0,0.0,90002.0,731.0,1362208.5382618995,15.0,16.5,240255.0,22672.0,0,1,1,0,0,1,0,0
0.0,613228.0,0.0,0.0,327404.0,731.0,980582.5688206488,16.0,10.400000000000002,254733.0,7059.0,0,1,0,1,1,0,0,0
0.0,509190.0,0.0,0.0,108218.0,731.0,907382.6325050099,10.0,12.8,168872.0,4244.0,0,1,1,0,0,0,1,0
0.0,1613678.0,0.0,0.0,330506.0,731.0,1304326.6909215874,10.0,18.0,395789.0,16897.0,0,1,1,0,1,0,0,0
0.0,551914.0,0.0,0.0,161810.0,740.0,558942.0,15.0,16.6,188746.0,10480.0,0,1,0,1,0,0,1,0
0.0,317042.0,0.0,0.0,171798.0,731.0,1067478.404894416,14.0,20.2,193857.0,8337.0,0,1,1,0,1,0,0,0
0.0,375408.0,0.0,0.0,189002.0,6860.0,1170590.0,18.0,17.0,144913.0,11109.0,0,1,1,0,0,0,1,1
0.0,1344574.0,0.0,0.0,309606.0,723.0,1224968.0,16.0,17.0,208449.0,23172.0,0,1,0,1,1,0,0,0
0.0,606804.0,0.0,0.0,340054.0,743.0,1796051.0,13.0,23.1,435480.0,28737.0,0,1,1,0,1,0,0,0
0.0,521092.0,1.0,1.0,309606.0,736.0,1890880.0,12.0,14.7,202065.0,19697.0,0,1,1,0,1,0,0,0
0.0,174548.0,0.0,0.0,309606.0,717.0,1412327.0,10.0,17.0,115178.0,8239.0,0,1,1,0,1,0,0,0
0.0,1158872.0,0.0,0.0,727452.0,715.0,2479348.0,10.0,21.2,414352.0,31405.0,1,0,1,0,1,0,0,0
0.0,288178.0,0.0,0.0,592702.0,625.0,1299410.0,9.0,25.5,224485.0,18950.0,1,0,1,0,1,0,0,0
0.0,350856.0,0.0,0.0,387376.0,718.0,1672722.0,10.0,16.5,263017.0,24673.0,0,1,1,0,1,0,0,0
0.0,233288.0,0.0,0.0,583264.0,710.0,1026836.0,10.0,17.9,146471.0,10072.0,1,0,0,1,1,0,0,1
0.0,485782.0,0.0,0.0,307296.0,731.0,1095353.3608785889,10.0,17.0,404016.0,7444.0,1,0,1,0,0,0,1,1
0.0,424182.0,0.0,0.0,227282.0,739.0,560823.0,11.0,20.3,86469.0,9300.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,263582.0,716.0,1233024.0,10.0,14.0,59356.0,6453.0,1,0,1,0,1,0,0,0
0.0,356664.0,0.0,0.0,428758.0,731.0,1182585.5929446884,17.0,12.1,170335.0,17166.0,1,0,1,0,1,0,0,1
0.0,745756.0,0.0,0.0,519134.0,731.0,1357590.4492762382,8.0,25.3,454062.0,15605.0,1,0,1,0,1,0,0,1
3.0,671110.0,3.0,0.0,309606.0,730.0,1396177.0,11.0,22.5,468293.0,21525.0,1,0,1,0,0,0,1,0
0.0,721292.0,0.0,0.0,381040.0,731.0,1254473.032060522,10.0,14.6,260376.0,18146.0,0,1,1,0,0,0,1,0
0.0,744722.0,0.0,0.0,130988.0,731.0,1134375.3600264387,13.0,12.5,99693.0,16004.0,0,1,0,1,0,1,0,0
0.0,1106050.0,0.0,0.0,450648.0,713.0,1242676.0,10.0,15.7,164293.0,16009.0,0,1,0,1,0,0,1,0
0.0,193336.0,4.0,4.0,752136.0,717.0,1781687.0,10.0,30.9,99522.0,12620.0,0,1,0,1,1,0,0,1
0.0,475618.0,0.0,0.0,449856.0,731.0,1489225.8631727698,8.0,11.7,208449.0,31062.0,0,1,0,1,1,0,0,0
0.0,222200.0,0.0,0.0,129382.0,735.0,600438.0,9.0,18.4,92682.0,8906.0,0,1,1,0,0,0,1,0
0.0,325402.0,1.0,1.0,429352.0,741.0,886065.0,9.0,13.4,143887.0,10706.0,0,1,1,0,0,1,0,0
0.0,112948.0,0.0,0.0,138358.0,731.0,925285.4745671749,10.0,17.1,46721.0,5436.0,0,1,0,1,0,0,1,1
0.0,475618.0,0.0,0.0,322718.0,741.0,1170590.0,8.0,22.5,208449.0,26166.0,0,1,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,309606.0,714.0,660478.0,10.0,12.8,36233.0,9467.0,0,1,0,1,0,0,1,0
0.0,853270.0,0.0,0.0,309606.0,716.0,1537119.0,14.0,15.3,477527.0,39837.0,1,0,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,309606.0,731.0,1209924.2420108188,10.0,17.0,208449.0,16009.0,0,1,0,1,0,0,1,0
0.0,1138478.0,0.0,0.0,785554.0,733.0,1550704.0,13.0,28.0,208449.0,31660.0,0,1,1,0,0,0,1,0
0.0,412874.0,0.0,0.0,409354.0,724.0,807519.0,10.0,19.4,215726.0,14132.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,464552.0,718.0,1432847.0,6.0,14.9,208449.0,11439.0,1,0,0,1,0,0,1,1
0.0,899778.0,0.0,0.0,371536.0,712.0,972876.0,12.0,14.9,373768.0,17188.0,0,1,1,0,1,0,0,0
0.0,570680.0,0.0,0.0,278916.0,731.0,1205925.215995331,13.0,19.4,292752.0,13450.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,109384.0,692.0,680162.0,8.0,15.7,42199.0,16009.0,0,1,0,1,0,0,1,0
